[NanoDet][03-06 15:13:12]INFO: Setting up data...
[NanoDet][03-06 15:13:12]INFO: Creating model...
[NanoDet][03-06 15:13:13]INFO: Weight Averaging is enabled
[NanoDet][03-06 15:13:14]INFO: Train|Epoch1/100|Iter0(1/294)| mem:4.53G| lr:1.00e-07| loss_qfl:0.5577| loss_bbox:1.1335| loss_dfl:0.5195| aux_loss_qfl:0.4696| aux_loss_bbox:1.1508| aux_loss_dfl:0.5386| 
[NanoDet][03-06 15:26:12]INFO: Train|Epoch6/100|Iter1750(281/294)| mem:4.9G| lr:9.39e-04| loss_qfl:0.1733| loss_bbox:0.3057| loss_dfl:0.2085| aux_loss_qfl:0.1383| aux_loss_bbox:0.2958| aux_loss_dfl:0.2026| 
[NanoDet][03-06 15:26:35]INFO: Train|Epoch7/100|Iter1800(37/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.1668| loss_bbox:0.3125| loss_dfl:0.1881| aux_loss_qfl:0.1370| aux_loss_bbox:0.2820| aux_loss_dfl:0.1770| 
[NanoDet][03-06 15:26:58]INFO: Train|Epoch7/100|Iter1850(87/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.1622| loss_bbox:0.2900| loss_dfl:0.1880| aux_loss_qfl:0.1318| aux_loss_bbox:0.2867| aux_loss_dfl:0.1808| 
[NanoDet][03-06 15:27:21]INFO: Train|Epoch7/100|Iter1900(137/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.1407| loss_bbox:0.3061| loss_dfl:0.1994| aux_loss_qfl:0.1122| aux_loss_bbox:0.3021| aux_loss_dfl:0.1937| 
[NanoDet][03-06 15:27:44]INFO: Train|Epoch7/100|Iter1950(187/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.1614| loss_bbox:0.3353| loss_dfl:0.1940| aux_loss_qfl:0.1399| aux_loss_bbox:0.3179| aux_loss_dfl:0.1850| 
[NanoDet][03-06 15:28:07]INFO: Train|Epoch7/100|Iter2000(237/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.2063| loss_bbox:0.3730| loss_dfl:0.1966| aux_loss_qfl:0.1735| aux_loss_bbox:0.3803| aux_loss_dfl:0.2050| 
[NanoDet][03-06 15:28:29]INFO: Train|Epoch7/100|Iter2050(287/294)| mem:4.9G| lr:9.12e-04| loss_qfl:0.1638| loss_bbox:0.3046| loss_dfl:0.1965| aux_loss_qfl:0.1272| aux_loss_bbox:0.3041| aux_loss_dfl:0.1973| 
[NanoDet][03-06 15:28:54]INFO: Train|Epoch8/100|Iter2100(43/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1762| loss_bbox:0.2894| loss_dfl:0.1785| aux_loss_qfl:0.1527| aux_loss_bbox:0.2737| aux_loss_dfl:0.1724| 
[NanoDet][03-06 15:29:16]INFO: Train|Epoch8/100|Iter2150(93/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1302| loss_bbox:0.2915| loss_dfl:0.1901| aux_loss_qfl:0.1188| aux_loss_bbox:0.2873| aux_loss_dfl:0.1853| 
[NanoDet][03-06 15:29:40]INFO: Train|Epoch8/100|Iter2200(143/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1704| loss_bbox:0.3291| loss_dfl:0.2124| aux_loss_qfl:0.1431| aux_loss_bbox:0.2894| aux_loss_dfl:0.1925| 
[NanoDet][03-06 15:30:03]INFO: Train|Epoch8/100|Iter2250(193/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1534| loss_bbox:0.3156| loss_dfl:0.2007| aux_loss_qfl:0.1274| aux_loss_bbox:0.3004| aux_loss_dfl:0.1944| 
[NanoDet][03-06 15:30:27]INFO: Train|Epoch8/100|Iter2300(243/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1691| loss_bbox:0.2788| loss_dfl:0.1903| aux_loss_qfl:0.1498| aux_loss_bbox:0.2683| aux_loss_dfl:0.1855| 
[NanoDet][03-06 15:30:49]INFO: Train|Epoch8/100|Iter2350(293/294)| mem:4.9G| lr:8.80e-04| loss_qfl:0.1411| loss_bbox:0.3187| loss_dfl:0.1952| aux_loss_qfl:0.1045| aux_loss_bbox:0.3055| aux_loss_dfl:0.1923| 
[NanoDet][03-06 15:31:13]INFO: Train|Epoch9/100|Iter2400(49/294)| mem:4.9G| lr:8.45e-04| loss_qfl:0.1687| loss_bbox:0.3126| loss_dfl:0.1863| aux_loss_qfl:0.1311| aux_loss_bbox:0.3090| aux_loss_dfl:0.1880| 
[NanoDet][03-06 15:31:35]INFO: Train|Epoch9/100|Iter2450(99/294)| mem:4.9G| lr:8.45e-04| loss_qfl:0.1478| loss_bbox:0.3403| loss_dfl:0.1936| aux_loss_qfl:0.1115| aux_loss_bbox:0.3057| aux_loss_dfl:0.1853| 
[NanoDet][03-06 15:31:58]INFO: Train|Epoch9/100|Iter2500(149/294)| mem:4.9G| lr:8.45e-04| loss_qfl:0.1454| loss_bbox:0.2693| loss_dfl:0.1825| aux_loss_qfl:0.1168| aux_loss_bbox:0.2575| aux_loss_dfl:0.1804| 
[NanoDet][03-06 15:32:20]INFO: Train|Epoch9/100|Iter2550(199/294)| mem:4.9G| lr:8.45e-04| loss_qfl:0.1520| loss_bbox:0.3351| loss_dfl:0.1851| aux_loss_qfl:0.1018| aux_loss_bbox:0.3126| aux_loss_dfl:0.1802| 
[NanoDet][03-06 15:32:43]INFO: Train|Epoch9/100|Iter2600(249/294)| mem:4.9G| lr:8.45e-04| loss_qfl:0.1747| loss_bbox:0.3519| loss_dfl:0.1810| aux_loss_qfl:0.1409| aux_loss_bbox:0.3415| aux_loss_dfl:0.1801| 
[NanoDet][03-06 15:33:08]INFO: Train|Epoch10/100|Iter2650(5/294)| mem:4.9G| lr:8.06e-04| loss_qfl:0.1271| loss_bbox:0.3474| loss_dfl:0.2092| aux_loss_qfl:0.1086| aux_loss_bbox:0.3328| aux_loss_dfl:0.2057| 
[NanoDet][03-06 15:33:31]INFO: Train|Epoch10/100|Iter2700(55/294)| mem:4.9G| lr:8.06e-04| loss_qfl:0.1679| loss_bbox:0.2876| loss_dfl:0.1746| aux_loss_qfl:0.1323| aux_loss_bbox:0.2884| aux_loss_dfl:0.1736| 
[NanoDet][03-06 15:33:54]INFO: Train|Epoch10/100|Iter2750(105/294)| mem:4.9G| lr:8.06e-04| loss_qfl:0.1957| loss_bbox:0.3184| loss_dfl:0.1984| aux_loss_qfl:0.1534| aux_loss_bbox:0.3316| aux_loss_dfl:0.1954| 
